date,district,dbn,school_name,k4_enrolled,present,absent,released,attendance_rate,temp_high_f,temp_low_f,temp_avg_f,precip_in,snow_in,wind_speed_mph,wind_chill_f,day_of_week,month,is_return_from_break
2026-01-15,4,04M072,PS 72 The Lexington Academy,210,173,37,0,0.8242,40.2,24.9,32.6,0.0,0.0,11.0,23.9,Thursday,January,False
2026-01-15,4,04M083,PS 83 Luis Munoz Rivera,165,133,32,0,0.8047,40.2,24.9,32.6,0.0,0.0,11.0,23.9,Thursday,January,False
2026-01-15,4,04M096,PS 96 Joseph Lanzetta,178,145,33,0,0.8169,40.2,24.9,32.6,0.0,0.0,11.0,23.9,Thursday,January,False
2026-01-15,4,04M101,PS 101 Andrew Pataki,192,154,38,0,0.8021,40.2,24.9,32.6,0.0,0.0,11.0,23.9,Thursday,January,False
2026-01-15,4,04M102,Central Park East I,145,113,32,0,0.7782,40.2,24.9,32.6,0.0,0.0,11.0,23.9,Thursday,January,False
2026-01-15,4,04M108,PS 108 Assemblyman Angelo Del Toro,188,157,31,0,0.8353,40.2,24.9,32.6,0.0,0.0,11.0,23.9,Thursday,January,False
2026-01-15,4,04M112,PS 112 Jose Celso Barbosa,203,166,37,0,0.8183,40.2,24.9,32.6,0.0,0.0,11.0,23.9,Thursday,January,False
2026-01-15,4,04M155,PS 155 William Paca,168,138,30,0,0.8207,40.2,24.9,32.6,0.0,0.0,11.0,23.9,Thursday,January,False
2026-01-15,4,04M171,PS 171 Patrick Henry,225,189,36,0,0.8411,40.2,24.9,32.6,0.0,0.0,11.0,23.9,Thursday,January,False
2026-01-15,4,04M206,The Bilingual Bicultural School,158,127,31,0,0.8025,40.2,24.9,32.6,0.0,0.0,11.0,23.9,Thursday,January,False
2026-01-15,4,04M377,Renaissance School of the Arts,142,119,23,0,0.8376,40.2,24.9,32.6,0.0,0.0,11.0,23.9,Thursday,January,False
2026-01-15,4,04M964,Central Park East II,135,109,26,0,0.805,40.2,24.9,32.6,0.0,0.0,11.0,23.9,Thursday,January,False
2026-01-15,4,04M482,Harbor Heights,118,97,21,0,0.8238,40.2,24.9,32.6,0.0,0.0,11.0,23.9,Thursday,January,False
2026-01-15,4,04M555,MOSAIC Prep Academy,152,122,30,0,0.8053,40.2,24.9,32.6,0.0,0.0,11.0,23.9,Thursday,January,False
2026-01-15,4,04M310,The East Harlem Scholars Academy,198,164,34,0,0.8286,40.2,24.9,32.6,0.0,0.0,11.0,23.9,Thursday,January,False
2026-01-15,4,04M375,PS 375 Jackie Robinson,139,114,25,0,0.8208,40.2,24.9,32.6,0.0,0.0,11.0,23.9,Thursday,January,False
2026-01-16,4,04M012,PS/MS 12 TAG Young Scholars,285,224,61,0,0.7876,34.5,22.8,28.6,0.0,0.0,3.1,25.4,Friday,January,False
2026-01-16,4,04M050,PS 50 Vito Marcantonio,195,147,48,0,0.7519,34.5,22.8,28.6,0.0,0.0,3.1,25.4,Friday,January,False
2026-01-16,4,04M072,PS 72 The Lexington Academy,210,161,49,0,0.765,34.5,22.8,28.6,0.0,0.0,3.1,25.4,Friday,January,False
2026-01-16,4,04M083,PS 83 Luis Munoz Rivera,165,125,40,0,0.7596,34.5,22.8,28.6,0.0,0.0,3.1,25.4,Friday,January,False
2026-01-16,4,04M096,PS 96 Joseph Lanzetta,178,132,46,0,0.7393,34.5,22.8,28.6,0.0,0.0,3.1,25.4,Friday,January,False
2026-01-16,4,04M101,PS 101 Andrew Pataki,192,143,49,0,0.7443,34.5,22.8,28.6,0.0,0.0,3.1,25.4,Friday,January,False
2026-01-16,4,04M102,Central Park East I,145,104,41,0,0.7171,34.5,22.8,28.6,0.0,0.0,3.1,25.4,Friday,January,False
2026-01-16,4,04M108,PS 108 Assemblyman Angelo Del Toro,188,149,39,0,0.7925,34.5,22.8,28.6,0.0,0.0,3.1,25.4,Friday,January,False
2026-01-16,4,04M112,PS 112 Jose Celso Barbosa,203,155,48,0,0.764,34.5,22.8,28.6,0.0,0.0,3.1,25.4,Friday,January,False
2026-01-16,4,04M155,PS 155 William Paca,168,126,42,0,0.7473,34.5,22.8,28.6,0.0,0.0,3.1,25.4,Friday,January,False
2026-01-16,4,04M171,PS 171 Patrick Henry,225,174,51,0,0.7718,34.5,22.8,28.6,0.0,0.0,3.1,25.4,Friday,January,False
2026-01-16,4,04M206,The Bilingual Bicultural School,158,123,35,0,0.7799,34.5,22.8,28.6,0.0,0.0,3.1,25.4,Friday,January,False
2026-01-16,4,04M377,Renaissance School of the Arts,142,111,31,0,0.779,34.5,22.8,28.6,0.0,0.0,3.1,25.4,Friday,January,False
2026-01-16,4,04M964,Central Park East II,135,101,34,0,0.7517,34.5,22.8,28.6,0.0,0.0,3.1,25.4,Friday,January,False
2026-01-16,4,04M482,Harbor Heights,118,90,28,0,0.7638,34.5,22.8,28.6,0.0,0.0,3.1,25.4,Friday,January,False
2026-01-16,4,04M555,MOSAIC Prep Academy,152,113,39,0,0.7439,34.5,22.8,28.6,0.0,0.0,3.1,25.4,Friday,January,False
2026-01-16,4,04M310,The East Harlem Scholars Academy,198,156,42,0,0.7889,34.5,22.8,28.6,0.0,0.0,3.1,25.4,Friday,January,False
2026-01-16,4,04M375,PS 375 Jackie Robinson,139,107,32,0,0.7688,34.5,22.8,28.6,0.0,0.0,3.1,25.4,Friday,January,False
2026-01-20,4,04M012,PS/MS 12 TAG Young Scholars,285,207,78,0,0.7275,31.7,23.2,27.5,0.26,3.2,9.4,18.5,Tuesday,January,True
2026-01-20,4,04M050,PS 50 Vito Marcantonio,195,136,59,0,0.6955,31.7,23.2,27.5,0.26,3.2,9.4,18.5,Tuesday,January,True
2026-01-20,4,04M072,PS 72 The Lexington Academy,210,146,64,0,0.6973,31.7,23.2,27.5,0.26,3.2,9.4,18.5,Tuesday,January,True
2026-01-20,4,04M083,PS 83 Luis Munoz Rivera,165,115,50,0,0.6944,31.7,23.2,27.5,0.26,3.2,9.4,18.5,Tuesday,January,True
2026-01-20,4,04M096,PS 96 Joseph Lanzetta,178,127,51,0,0.7158,31.7,23.2,27.5,0.26,3.2,9.4,18.5,Tuesday,January,True
2026-01-20,4,04M101,PS 101 Andrew Pataki,192,136,56,0,0.7063,31.7,23.2,27.5,0.26,3.2,9.4,18.5,Tuesday,January,True
2026-01-20,4,04M102,Central Park East I,145,97,48,0,0.6687,31.7,23.2,27.5,0.26,3.2,9.4,18.5,Tuesday,January,True
2026-01-20,4,04M108,PS 108 Assemblyman Angelo Del Toro,188,139,49,0,0.7401,31.7,23.2,27.5,0.26,3.2,9.4,18.5,Tuesday,January,True
2026-01-20,4,04M112,PS 112 Jose Celso Barbosa,203,144,59,0,0.707,31.7,23.2,27.5,0.26,3.2,9.4,18.5,Tuesday,January,True
2026-01-20,4,04M155,PS 155 William Paca,168,116,52,0,0.6876,31.7,23.2,27.5,0.26,3.2,9.4,18.5,Tuesday,January,True
2026-01-20,4,04M171,PS 171 Patrick Henry,225,166,59,0,0.7367,31.7,23.2,27.5,0.26,3.2,9.4,18.5,Tuesday,January,True
2026-01-20,4,04M206,The Bilingual Bicultural School,158,113,45,0,0.7153,31.7,23.2,27.5,0.26,3.2,9.4,18.5,Tuesday,January,True
2026-01-20,4,04M377,Renaissance School of the Arts,142,97,45,0,0.6797,31.7,23.2,27.5,0.26,3.2,9.4,18.5,Tuesday,January,True
2026-01-20,4,04M964,Central Park East II,135,93,42,0,0.6858,31.7,23.2,27.5,0.26,3.2,9.4,18.5,Tuesday,January,True
2026-01-20,4,04M482,Harbor Heights,118,83,35,0,0.7001,31.7,23.2,27.5,0.26,3.2,9.4,18.5,Tuesday,January,True
2026-01-20,4,04M555,MOSAIC Prep Academy,152,106,46,0,0.6967,31.7,23.2,27.5,0.26,3.2,9.4,18.5,Tuesday,January,True
2026-01-20,4,04M310,The East Harlem Scholars Academy,198,144,54,0,0.7296,31.7,23.2,27.5,0.26,3.2,9.4,18.5,Tuesday,January,True
2026-01-20,4,04M375,PS 375 Jackie Robinson,139,98,41,0,0.7058,31.7,23.2,27.5,0.26,3.2,9.4,18.5,Tuesday,January,True
2026-01-21,4,04M012,PS/MS 12 TAG Young Scholars,285,224,61,0,0.7855,30.8,22.6,26.7,0.0,0.0,14.1,15.2,Wednesday,January,False
2026-01-21,4,04M050,PS 50 Vito Marcantonio,195,149,46,0,0.7653,30.8,22.6,26.7,0.0,0.0,14.1,15.2,Wednesday,January,False
2026-01-21,4,04M072,PS 72 The Lexington Academy,210,164,46,0,0.7786,30.8,22.6,26.7,0.0,0.0,14.1,15.2,Wednesday,January,False
2026-01-21,4,04M083,PS 83 Luis Munoz Rivera,165,126,39,0,0.7609,30.8,22.6,26.7,0.0,0.0,14.1,15.2,Wednesday,January,False
2026-01-21,4,04M096,PS 96 Joseph Lanzetta,178,137,41,0,0.7675,30.8,22.6,26.7,0.0,0.0,14.1,15.2,Wednesday,January,False
2026-01-21,4,04M101,PS 101 Andrew Pataki,192,145,47,0,0.7574,30.8,22.6,26.7,0.0,0.0,14.1,15.2,Wednesday,January,False
2026-01-21,4,04M102,Central Park East I,145,106,39,0,0.7337,30.8,22.6,26.7,0.0,0.0,14.1,15.2,Wednesday,January,False
2026-01-21,4,04M108,PS 108 Assemblyman Angelo Del Toro,188,146,42,0,0.7772,30.8,22.6,26.7,0.0,0.0,14.1,15.2,Wednesday,January,False
2026-01-21,4,04M112,PS 112 Jose Celso Barbosa,203,159,44,0,0.7857,30.8,22.6,26.7,0.0,0.0,14.1,15.2,Wednesday,January,False
2026-01-21,4,04M155,PS 155 William Paca,168,132,36,0,0.7873,30.8,22.6,26.7,0.0,0.0,14.1,15.2,Wednesday,January,False
2026-01-21,4,04M171,PS 171 Patrick Henry,225,182,43,0,0.8093,30.8,22.6,26.7,0.0,0.0,14.1,15.2,Wednesday,January,False
2026-01-21,4,04M206,The Bilingual Bicultural School,158,123,35,0,0.7762,30.8,22.6,26.7,0.0,0.0,14.1,15.2,Wednesday,January,False
2026-01-21,4,04M377,Renaissance School of the Arts,142,108,34,0,0.7605,30.8,22.6,26.7,0.0,0.0,14.1,15.2,Wednesday,January,False
2026-01-21,4,04M964,Central Park East II,135,100,35,0,0.7413,30.8,22.6,26.7,0.0,0.0,14.1,15.2,Wednesday,January,False
2026-01-21,4,04M482,Harbor Heights,118,90,28,0,0.7595,30.8,22.6,26.7,0.0,0.0,14.1,15.2,Wednesday,January,False
2026-01-21,4,04M555,MOSAIC Prep Academy,152,118,34,0,0.7781,30.8,22.6,26.7,0.0,0.0,14.1,15.2,Wednesday,January,False
2026-01-21,4,04M310,The East Harlem Scholars Academy,198,158,40,0,0.7979,30.8,22.6,26.7,0.0,0.0,14.1,15.2,Wednesday,January,False
2026-01-21,4,04M375,PS 375 Jackie Robinson,139,106,33,0,0.7626,30.8,22.6,26.7,0.0,0.0,14.1,15.2,Wednesday,January,False
2026-01-22,4,04M012,PS/MS 12 TAG Young Scholars,285,226,59,0,0.7938,38.5,26.3,32.4,0.24,2.9,8.6,25.0,Thursday,January,False
2026-01-22,4,04M050,PS 50 Vito Marcantonio,195,152,43,0,0.7791,38.5,26.3,32.4,0.24,2.9,8.6,25.0,Thursday,January,False
2026-01-22,4,04M072,PS 72 The Lexington Academy,210,164,46,0,0.7812,38.5,26.3,32.4,0.24,2.9,8.6,25.0,Thursday,January,False
2026-01-22,4,04M083,PS 83 Luis Munoz Rivera,165,121,44,0,0.7361,38.5,26.3,32.4,0.24,2.9,8.6,25.0,Thursday,January,False
2026-01-22,4,04M096,PS 96 Joseph Lanzetta,178,139,39,0,0.7793,38.5,26.3,32.4,0.24,2.9,8.6,25.0,Thursday,January,False
2026-01-22,4,04M101,PS 101 Andrew Pataki,192,146,46,0,0.7586,38.5,26.3,32.4,0.24,2.9,8.6,25.0,Thursday,January,False
2026-01-22,4,04M102,Central Park East I,145,109,36,0,0.7531,38.5,26.3,32.4,0.24,2.9,8.6,25.0,Thursday,January,False
2026-01-22,4,04M108,PS 108 Assemblyman Angelo Del Toro,188,155,33,0,0.8234,38.5,26.3,32.4,0.24,2.9,8.6,25.0,Thursday,January,False
2026-01-22,4,04M112,PS 112 Jose Celso Barbosa,203,159,44,0,0.7813,38.5,26.3,32.4,0.24,2.9,8.6,25.0,Thursday,January,False
2026-01-22,4,04M155,PS 155 William Paca,168,129,39,0,0.7707,38.5,26.3,32.4,0.24,2.9,8.6,25.0,Thursday,January,False
2026-01-22,4,04M171,PS 171 Patrick Henry,225,183,42,0,0.8128,38.5,26.3,32.4,0.24,2.9,8.6,25.0,Thursday,January,False
2026-01-22,4,04M206,The Bilingual Bicultural School,158,127,31,0,0.8007,38.5,26.3,32.4,0.24,2.9,8.6,25.0,Thursday,January,False
2026-01-22,4,04M377,Renaissance School of the Arts,142,110,32,0,0.773,38.5,26.3,32.4,0.24,2.9,8.6,25.0,Thursday,January,False
2026-01-22,4,04M964,Central Park East II,135,103,32,0,0.7657,38.5,26.3,32.4,0.24,2.9,8.6,25.0,Thursday,January,False
2026-01-22,4,04M482,Harbor Heights,118,92,26,0,0.7775,38.5,26.3,32.4,0.24,2.9,8.6,25.0,Thursday,January,False
2026-01-22,4,04M555,MOSAIC Prep Academy,152,118,34,0,0.7756,38.5,26.3,32.4,0.24,2.9,8.6,25.0,Thursday,January,False
2026-01-22,4,04M310,The East Harlem Scholars Academy,198,160,38,0,0.8085,38.5,26.3,32.4,0.24,2.9,8.6,25.0,Thursday,January,False
2026-01-22,4,04M375,PS 375 Jackie Robinson,139,108,31,0,0.7783,38.5,26.3,32.4,0.24,2.9,8.6,25.0,Thursday,January,False
2026-01-23,4,04M012,PS/MS 12 TAG Young Scholars,285,198,87,0,0.6939,25.0,18.4,21.7,0.0,0.0,12.7,9.5,Friday,January,False
2026-01-23,4,04M050,PS 50 Vito Marcantonio,195,133,62,0,0.683,25.0,18.4,21.7,0.0,0.0,12.7,9.5,Friday,January,False
2026-01-23,4,04M072,PS 72 The Lexington Academy,210,145,65,0,0.6916,25.0,18.4,21.7,0.0,0.0,12.7,9.5,Friday,January,False
2026-01-23,4,04M083,PS 83 Luis Munoz Rivera,165,115,50,0,0.6999,25.0,18.4,21.7,0.0,0.0,12.7,9.5,Friday,January,False
2026-01-23,4,04M096,PS 96 Joseph Lanzetta,178,126,52,0,0.7088,25.0,18.4,21.7,0.0,0.0,12.7,9.5,Friday,January,False
2026-01-23,4,04M101,PS 101 Andrew Pataki,192,136,56,0,0.7069,25.0,18.4,21.7,0.0,0.0,12.7,9.5,Friday,January,False
2026-01-23,4,04M102,Central Park East I,145,95,50,0,0.6528,25.0,18.4,21.7,0.0,0.0,12.7,9.5,Friday,January,False
2026-01-23,4,04M108,PS 108 Assemblyman Angelo Del Toro,188,135,53,0,0.7155,25.0,18.4,21.7,0.0,0.0,12.7,9.5,Friday,January,False
2026-01-23,4,04M112,PS 112 Jose Celso Barbosa,203,143,60,0,0.7038,25.0,18.4,21.7,0.0,0.0,12.7,9.5,Friday,January,False
2026-01-23,4,04M155,PS 155 William Paca,168,117,51,0,0.6953,25.0,18.4,21.7,0.0,0.0,12.7,9.5,Friday,January,False
2026-01-23,4,04M171,PS 171 Patrick Henry,225,160,65,0,0.7126,25.0,18.4,21.7,0.0,0.0,12.7,9.5,Friday,January,False
2026-01-23,4,04M206,The Bilingual Bicultural School,158,111,47,0,0.7032,25.0,18.4,21.7,0.0,0.0,12.7,9.5,Friday,January,False
2026-01-23,4,04M377,Renaissance School of the Arts,142,102,40,0,0.7201,25.0,18.4,21.7,0.0,0.0,12.7,9.5,Friday,January,False
2026-01-23,4,04M964,Central Park East II,135,92,43,0,0.6827,25.0,18.4,21.7,0.0,0.0,12.7,9.5,Friday,January,False
2026-01-23,4,04M482,Harbor Heights,118,82,36,0,0.6923,25.0,18.4,21.7,0.0,0.0,12.7,9.5,Friday,January,False
2026-01-23,4,04M555,MOSAIC Prep Academy,152,107,45,0,0.7016,25.0,18.4,21.7,0.0,0.0,12.7,9.5,Friday,January,False
2026-01-23,4,04M310,The East Harlem Scholars Academy,198,140,58,0,0.7054,25.0,18.4,21.7,0.0,0.0,12.7,9.5,Friday,January,False
2026-01-23,4,04M375,PS 375 Jackie Robinson,139,98,41,0,0.7046,25.0,18.4,21.7,0.0,0.0,12.7,9.5,Friday,January,False
2026-01-26,4,04M012,PS/MS 12 TAG Young Scholars,285,232,53,0,0.8133,46.3,25.6,35.9,0.33,0.0,11.6,27.9,Monday,January,False
2026-01-26,4,04M050,PS 50 Vito Marcantonio,195,157,38,0,0.803,46.3,25.6,35.9,0.33,0.0,11.6,27.9,Monday,January,False
2026-01-26,4,04M072,PS 72 The Lexington Academy,210,173,37,0,0.8233,46.3,25.6,35.9,0.33,0.0,11.6,27.9,Monday,January,False
2026-01-26,4,04M083,PS 83 Luis Munoz Rivera,165,131,34,0,0.796,46.3,25.6,35.9,0.33,0.0,11.6,27.9,Monday,January,False
2026-01-26,4,04M096,PS 96 Joseph Lanzetta,178,144,34,0,0.8087,46.3,25.6,35.9,0.33,0.0,11.6,27.9,Monday,January,False
2026-01-26,4,04M101,PS 101 Andrew Pataki,192,159,33,0,0.8267,46.3,25.6,35.9,0.33,0.0,11.6,27.9,Monday,January,False
2026-01-26,4,04M102,Central Park East I,145,112,33,0,0.773,46.3,25.6,35.9,0.33,0.0,11.6,27.9,Monday,January,False
2026-01-26,4,04M108,PS 108 Assemblyman Angelo Del Toro,188,159,29,0,0.8477,46.3,25.6,35.9,0.33,0.0,11.6,27.9,Monday,January,False
2026-01-26,4,04M112,PS 112 Jose Celso Barbosa,203,163,40,0,0.8048,46.3,25.6,35.9,0.33,0.0,11.6,27.9,Monday,January,False
2026-01-26,4,04M155,PS 155 William Paca,168,136,32,0,0.8076,46.3,25.6,35.9,0.33,0.0,11.6,27.9,Monday,January,False
2026-01-26,4,04M171,PS 171 Patrick Henry,225,188,37,0,0.8356,46.3,25.6,35.9,0.33,0.0,11.6,27.9,Monday,January,False
2026-01-26,4,04M206,The Bilingual Bicultural School,158,132,26,0,0.8375,46.3,25.6,35.9,0.33,0.0,11.6,27.9,Monday,January,False
2026-01-26,4,04M377,Renaissance School of the Arts,142,117,25,0,0.8206,46.3,25.6,35.9,0.33,0.0,11.6,27.9,Monday,January,False
2026-01-26,4,04M964,Central Park East II,135,107,28,0,0.7961,46.3,25.6,35.9,0.33,0.0,11.6,27.9,Monday,January,False
2026-01-26,4,04M482,Harbor Heights,118,97,21,0,0.8229,46.3,25.6,35.9,0.33,0.0,11.6,27.9,Monday,January,False
2026-01-26,4,04M555,MOSAIC Prep Academy,152,120,32,0,0.7863,46.3,25.6,35.9,0.33,0.0,11.6,27.9,Monday,January,False
2026-01-26,4,04M310,The East Harlem Scholars Academy,198,161,37,0,0.8122,46.3,25.6,35.9,0.33,0.0,11.6,27.9,Monday,January,False
2026-01-26,4,04M375,PS 375 Jackie Robinson,139,112,27,0,0.8059,46.3,25.6,35.9,0.33,0.0,11.6,27.9,Monday,January,False
2026-01-27,4,04M012,PS/MS 12 TAG Young Scholars,285,230,55,0,0.8077,35.6,29.5,32.5,0.12,1.2,13.1,23.0,Tuesday,January,False
2026-01-27,4,04M050,PS 50 Vito Marcantonio,195,156,39,0,0.8004,35.6,29.5,32.5,0.12,1.2,13.1,23.0,Tuesday,January,False
2026-01-27,4,04M072,PS 72 The Lexington Academy,210,168,42,0,0.7994,35.6,29.5,32.5,0.12,1.2,13.1,23.0,Tuesday,January,False
2026-01-27,4,04M083,PS 83 Luis Munoz Rivera,165,128,37,0,0.7752,35.6,29.5,32.5,0.12,1.2,13.1,23.0,Tuesday,January,False
2026-01-27,4,04M096,PS 96 Joseph Lanzetta,178,143,35,0,0.8037,35.6,29.5,32.5,0.12,1.2,13.1,23.0,Tuesday,January,False
2026-01-27,4,04M101,PS 101 Andrew Pataki,192,151,41,0,0.7867,35.6,29.5,32.5,0.12,1.2,13.1,23.0,Tuesday,January,False
2026-01-27,4,04M102,Central Park East I,145,112,33,0,0.771,35.6,29.5,32.5,0.12,1.2,13.1,23.0,Tuesday,January,False
2026-01-27,4,04M108,PS 108 Assemblyman Angelo Del Toro,188,154,34,0,0.8183,35.6,29.5,32.5,0.12,1.2,13.1,23.0,Tuesday,January,False
2026-01-27,4,04M112,PS 112 Jose Celso Barbosa,203,165,38,0,0.8104,35.6,29.5,32.5,0.12,1.2,13.1,23.0,Tuesday,January,False
2026-01-27,4,04M155,PS 155 William Paca,168,134,34,0,0.7983,35.6,29.5,32.5,0.12,1.2,13.1,23.0,Tuesday,January,False
2026-01-27,4,04M171,PS 171 Patrick Henry,225,185,40,0,0.8215,35.6,29.5,32.5,0.12,1.2,13.1,23.0,Tuesday,January,False
2026-01-27,4,04M206,The Bilingual Bicultural School,158,128,30,0,0.8098,35.6,29.5,32.5,0.12,1.2,13.1,23.0,Tuesday,January,False
2026-01-27,4,04M377,Renaissance School of the Arts,142,112,30,0,0.7912,35.6,29.5,32.5,0.12,1.2,13.1,23.0,Tuesday,January,False
2026-01-27,4,04M964,Central Park East II,135,109,26,0,0.8045,35.6,29.5,32.5,0.12,1.2,13.1,23.0,Tuesday,January,False
2026-01-27,4,04M482,Harbor Heights,118,95,23,0,0.8031,35.6,29.5,32.5,0.12,1.2,13.1,23.0,Tuesday,January,False
2026-01-27,4,04M555,MOSAIC Prep Academy,152,122,30,0,0.7999,35.6,29.5,32.5,0.12,1.2,13.1,23.0,Tuesday,January,False
2026-01-27,4,04M310,The East Harlem Scholars Academy,198,161,37,0,0.8109,35.6,29.5,32.5,0.12,1.2,13.1,23.0,Tuesday,January,False
2026-01-27,4,04M375,PS 375 Jackie Robinson,139,109,30,0,0.7835,35.6,29.5,32.5,0.12,1.2,13.1,23.0,Tuesday,January,False
2026-01-28,4,04M012,PS/MS 12 TAG Young Scholars,285,246,39,0,0.8636,43.9,31.3,37.6,0.0,0.0,11.4,30.0,Wednesday,January,False
2026-01-28,4,04M050,PS 50 Vito Marcantonio,195,169,26,0,0.8672,43.9,31.3,37.6,0.0,0.0,11.4,30.0,Wednesday,January,False
2026-01-28,4,04M072,PS 72 The Lexington Academy,210,178,32,0,0.8465,43.9,31.3,37.6,0.0,0.0,11.4,30.0,Wednesday,January,False
2026-01-28,4,04M083,PS 83 Luis Munoz Rivera,165,138,27,0,0.8386,43.9,31.3,37.6,0.0,0.0,11.4,30.0,Wednesday,January,False
2026-01-28,4,04M096,PS 96 Joseph Lanzetta,178,150,28,0,0.8438,43.9,31.3,37.6,0.0,0.0,11.4,30.0,Wednesday,January,False
2026-01-28,4,04M101,PS 101 Andrew Pataki,192,165,27,0,0.8612,43.9,31.3,37.6,0.0,0.0,11.4,30.0,Wednesday,January,False
2026-01-28,4,04M102,Central Park East I,145,119,26,0,0.8229,43.9,31.3,37.6,0.0,0.0,11.4,30.0,Wednesday,January,False
2026-01-28,4,04M108,PS 108 Assemblyman Angelo Del Toro,188,166,22,0,0.8803,43.9,31.3,37.6,0.0,0.0,11.4,30.0,Wednesday,January,False
2026-01-28,4,04M112,PS 112 Jose Celso Barbosa,203,169,34,0,0.8325,43.9,31.3,37.6,0.0,0.0,11.4,30.0,Wednesday,January,False
2026-01-28,4,04M155,PS 155 William Paca,168,143,25,0,0.8537,43.9,31.3,37.6,0.0,0.0,11.4,30.0,Wednesday,January,False
2026-01-28,4,04M171,PS 171 Patrick Henry,225,199,26,0,0.8829,43.9,31.3,37.6,0.0,0.0,11.4,30.0,Wednesday,January,False
2026-01-28,4,04M206,The Bilingual Bicultural School,158,139,19,0,0.8784,43.9,31.3,37.6,0.0,0.0,11.4,30.0,Wednesday,January,False
2026-01-28,4,04M377,Renaissance School of the Arts,142,120,22,0,0.8441,43.9,31.3,37.6,0.0,0.0,11.4,30.0,Wednesday,January,False
2026-01-28,4,04M964,Central Park East II,135,116,19,0,0.859,43.9,31.3,37.6,0.0,0.0,11.4,30.0,Wednesday,January,False
2026-01-28,4,04M482,Harbor Heights,118,99,19,0,0.8421,43.9,31.3,37.6,0.0,0.0,11.4,30.0,Wednesday,January,False
2026-01-28,4,04M555,MOSAIC Prep Academy,152,126,26,0,0.8259,43.9,31.3,37.6,0.0,0.0,11.4,30.0,Wednesday,January,False
2026-01-28,4,04M310,The East Harlem Scholars Academy,198,173,25,0,0.8727,43.9,31.3,37.6,0.0,0.0,11.4,30.0,Wednesday,January,False
2026-01-28,4,04M375,PS 375 Jackie Robinson,139,118,21,0,0.8503,43.9,31.3,37.6,0.0,0.0,11.4,30.0,Wednesday,January,False
2026-01-30,4,04M012,PS/MS 12 TAG Young Scholars,285,229,56,0,0.8029,31.9,29.6,30.7,0.0,0.0,3.7,26.9,Friday,January,False
2026-01-30,4,04M050,PS 50 Vito Marcantonio,195,158,37,0,0.8112,31.9,29.6,30.7,0.0,0.0,3.7,26.9,Friday,January,False
2026-01-30,4,04M072,PS 72 The Lexington Academy,210,169,41,0,0.803,31.9,29.6,30.7,0.0,0.0,3.7,26.9,Friday,January,False
2026-01-30,4,04M083,PS 83 Luis Munoz Rivera,165,136,29,0,0.8253,31.9,29.6,30.7,0.0,0.0,3.7,26.9,Friday,January,False
2026-01-30,4,04M096,PS 96 Joseph Lanzetta,178,145,33,0,0.8136,31.9,29.6,30.7,0.0,0.0,3.7,26.9,Friday,January,False
2026-01-30,4,04M101,PS 101 Andrew Pataki,192,152,40,0,0.7891,31.9,29.6,30.7,0.0,0.0,3.7,26.9,Friday,January,False
2026-01-30,4,04M102,Central Park East I,145,111,34,0,0.7671,31.9,29.6,30.7,0.0,0.0,3.7,26.9,Friday,January,False
2026-01-30,4,04M108,PS 108 Assemblyman Angelo Del Toro,188,154,34,0,0.8212,31.9,29.6,30.7,0.0,0.0,3.7,26.9,Friday,January,False
2026-01-30,4,04M112,PS 112 Jose Celso Barbosa,203,159,44,0,0.7817,31.9,29.6,30.7,0.0,0.0,3.7,26.9,Friday,January,False
2026-01-30,4,04M155,PS 155 William Paca,168,134,34,0,0.7965,31.9,29.6,30.7,0.0,0.0,3.7,26.9,Friday,January,False
2026-01-30,4,04M171,PS 171 Patrick Henry,225,192,33,0,0.8541,31.9,29.6,30.7,0.0,0.0,3.7,26.9,Friday,January,False
2026-01-30,4,04M206,The Bilingual Bicultural School,158,127,31,0,0.8056,31.9,29.6,30.7,0.0,0.0,3.7,26.9,Friday,January,False
2026-01-30,4,04M377,Renaissance School of the Arts,142,113,29,0,0.7932,31.9,29.6,30.7,0.0,0.0,3.7,26.9,Friday,January,False
2026-01-30,4,04M964,Central Park East II,135,104,31,0,0.7736,31.9,29.6,30.7,0.0,0.0,3.7,26.9,Friday,January,False
2026-01-30,4,04M482,Harbor Heights,118,96,22,0,0.8112,31.9,29.6,30.7,0.0,0.0,3.7,26.9,Friday,January,False
2026-01-30,4,04M555,MOSAIC Prep Academy,152,119,33,0,0.7853,31.9,29.6,30.7,0.0,0.0,3.7,26.9,Friday,January,False
2026-01-30,4,04M310,The East Harlem Scholars Academy,198,164,34,0,0.8294,31.9,29.6,30.7,0.0,0.0,3.7,26.9,Friday,January,False
2026-01-30,4,04M375,PS 375 Jackie Robinson,139,112,27,0,0.8077,31.9,29.6,30.7,0.0,0.0,3.7,26.9,Friday,January,False
2026-02-02,4,04M012,PS/MS 12 TAG Young Scholars,285,239,46,0,0.8388,41.5,29.2,35.3,0.0,0.0,0.0,35.3,Monday,February,False
2026-02-02,4,04M050,PS 50 Vito Marcantonio,195,163,32,0,0.8341,41.5,29.2,35.3,0.0,0.0,0.0,35.3,Monday,February,False
2026-02-02,4,04M072,PS 72 The Lexington Academy,210,176,34,0,0.8378,41.5,29.2,35.3,0.0,0.0,0.0,35.3,Monday,February,False
